title,year,cover_date,journal,authors,doi,eid,scopus_id,citedby_count,subtype,description
Safety and Efficacy of Low-Profile Braided Stents versus Flow Diverters in the Reconstructive Technique in the Treatment of Patients with Vertebrobasilar Dolichoectasia Aneurysms: A Cohort of 47 Patients with Long-Term Follow-Up,2024,2024-02-01,American Journal of Neuroradiology,Ji Z.,10.3174/ajnr.A8091,2-s2.0-85184665440,SCOPUS_ID:85184665440,6,Article,
MRI-Based Brain Volume Scoring in Cerebral Malaria Is Externally Valid and Applicable to Lower-Resolution Images,2024,2024-02-01,American Journal of Neuroradiology,Goyal M.S.,10.3174/ajnr.A8098,2-s2.0-85184659336,SCOPUS_ID:85184659336,2,Article,
Clinical and Imaging Findings in Children with Myelin Oligodendrocyte Glycoprotein Antibody Associated Disease (MOGAD): From Presentation to Relapse,2024,2024-02-01,American Journal of Neuroradiology,George E.,10.3174/ajnr.A8089,2-s2.0-85184665129,SCOPUS_ID:85184665129,7,Article,
Comparison of HASTE versus EPI-Based DWI for Retinoblastoma and Correlation with Prognostic Histopathologic Parameters,2024,2024-02-01,American Journal of Neuroradiology,Sharma M.,10.3174/ajnr.A8084,2-s2.0-85184660844,SCOPUS_ID:85184660844,0,Article,
Setting the Bar: The Japanese College of Radiology's Perspective on Safeguarding Quality in the Interpretation of Cross-Sectional Studies per Day,2024,2024-02-01,American Journal of Neuroradiology,Takahashi S.,10.3174/ajnr.A8037,2-s2.0-85184598232,SCOPUS_ID:85184598232,1,Letter,
White Matter Injury on Early-versus-Term-Equivalent Age Brain MRI in Infants Born Preterm,2024,2024-02-01,American Journal of Neuroradiology,Roychaudhuri S.,10.3174/ajnr.A8105,2-s2.0-85184667722,SCOPUS_ID:85184667722,6,Article,
Discrimination of Hemorrhage and Contrast Media in a Head Phantom on Photon-Counting Detector CT Data,2024,2024-02-01,American Journal of Neuroradiology,Risch F.,10.3174/ajnr.A8093,2-s2.0-85184655298,SCOPUS_ID:85184655298,5,Article,
Central Vein Sign inMultiple Sclerosis: A Comparison Study of the Diagnostic Performance of 3T versus 7T MRI,2024,2024-01-10,American Journal of Neuroradiology,Okromelidze L.,10.3174/ajnr.A8083,2-s2.0-85181487295,SCOPUS_ID:85181487295,24,Article,
Assessing Perfusion in Steno-Occlusive Cerebrovascular Disease Using Transient Hypoxia-Induced Deoxyhemoglobin as a Dynamic Susceptibility Contrast Agent,2024,2024-01-10,American Journal of Neuroradiology,Sayin E.S.,10.3174/ajnr.A8068,2-s2.0-85181466735,SCOPUS_ID:85181466735,3,Article,
Response to Letter Regarding the Article “Automated Segmentation of Intracranial Thrombus on NCCT and CTA in Patients with Acute Ischemic Stroke Using a Coarse-to-Fine Deep Learning Model”,2024,2024-01-10,American Journal of Neuroradiology,Zhu K.,10.3174/ajnr.A8075,2-s2.0-85181798141,SCOPUS_ID:85181798141,0,Letter,
Application of a Denoising High-Resolution Deep Convolutional Neural Network to Improve Conspicuity of CSF-Venous Fistulas on Photon-Counting CT Myelography,2024,2024-01-10,American Journal of Neuroradiology,Madhavan A.A.,10.3174/ajnr.A8097,2-s2.0-85181835091,SCOPUS_ID:85181835091,12,Article,
Cortical Thin Patch Fraction Reflects Disease Burden in MS: The Mosaic Approach,2024,2024-01-10,American Journal of Neuroradiology,Tahedl M.,10.3174/ajnr.A8064,2-s2.0-85181806297,SCOPUS_ID:85181806297,2,Article,
Determinants and Clinical Relevance of Iodine Contrast Extravasation after Endovascular Thrombectomy: A Dual-Energy CT Study,2024,2024-01-10,American Journal of Neuroradiology,Hoche C.,10.3174/ajnr.A8081,2-s2.0-85181456121,SCOPUS_ID:85181456121,6,Article,
The Pediatric Neuroradiologist's Practical Guide to Capture and Evaluate Pre- and Postoperative Velopharyngeal Insufficiency,2024,2024-01-10,American Journal of Neuroradiology,Kuwabara M.S.,10.3174/ajnr.A8055,2-s2.0-85181449746,SCOPUS_ID:85181449746,4,Article,
Lateral Decubitus Dynamic CT Myelography with Real-Time Bolus Tracking (dCTM-BT) for Evaluation of CSF-Venous Fistulas: Diagnostic Yield Stratified by Brain Imaging Findings,2024,2024-01-10,American Journal of Neuroradiology,Huynh T.J.,10.3174/ajnr.A8082,2-s2.0-85181436054,SCOPUS_ID:85181436054,12,Article,
Correlation of Flow Diverter Malapposition at the Aneurysm Neck with Incomplete Aneurysm Occlusion in Patients with Small Intracranial Aneurysms: A Single-Center Experience,2024,2024-01-10,American Journal of Neuroradiology,Long S.,10.3174/ajnr.A8079,2-s2.0-85181814809,SCOPUS_ID:85181814809,17,Article,
Temporal Characteristics of CSF-Venous Fistulas on Dynamic Decubitus CT Myelography: A Retrospective Multi- Institution Cohort Study,2024,2024-01-10,American Journal of Neuroradiology,Callen A.L.,10.3174/ajnr.A8078,2-s2.0-85181515311,SCOPUS_ID:85181515311,17,Article,
Imaging Transcriptomics of Brain Functional Alterations in MS and Neuromyelitis Optica Spectrum Disorder,2024,2024-01-01,American Journal of Neuroradiology,Li Y.,10.3174/ajnr.A8480,2-s2.0-85212456922,SCOPUS_ID:85212456922,2,Article,
Spontaneous Intracranial Hypotension in Children: A Multi-Institutional Review of Spinal CSF Leaks Localized on Advanced Myelography,2024,2024-01-01,American Journal of Neuroradiology,Madhavan A.A.,10.3174/ajnr.A8430,2-s2.0-85212457225,SCOPUS_ID:85212457225,4,Article,
Clinical and Radiologic Findings in Children with Anomalous Pontine Cranial Nerves,2024,2024-01-01,American Journal of Neuroradiology,Moeller K.K.,10.3174/ajnr.A8414,2-s2.0-85212457451,SCOPUS_ID:85212457451,1,Article,
"Differentiation Between Postoperative Scar and Recurrent Disk Herniation: Prospective Comparison of MR, CT, and Contrast-Enhanced CT",2024,2024-01-01,American Journal of Neuroradiology,Sotiropoulos S.,10.3174/ajnr.45-12.S87,2-s2.0-85212245062,SCOPUS_ID:85212245062,0,Article,
"Atypical Parkinsonian Syndromes: Structural, Functional, and Molecular Imaging Features",2024,2024-01-01,American Journal of Neuroradiology,Keir G.,10.3174/ajnr.A8313,2-s2.0-85208646574,SCOPUS_ID:85208646574,13,Review,
Macro- and Microstructural White Matter Differences in Neurologic Postacute Sequelae of SARS-CoV-2 Infection,2024,2024-01-01,American Journal of Neuroradiology,O’Connor E.E.,10.3174/ajnr.A8481,2-s2.0-85212457534,SCOPUS_ID:85212457534,3,Article,
Disconnection-Based Prediction of Poststroke Dysphagia,2024,2024-01-01,American Journal of Neuroradiology,Yoon K.J.,10.3174/ajnr.A8074,2-s2.0-85181841858,SCOPUS_ID:85181841858,3,Article,
Prevalence of Incidental Extraspinal Findings on MR Imaging of the Lumbar Spine in Adults: A Systematic Review and Meta-analysis,2024,2024-01-01,American Journal of Neuroradiology,Broadhurst P.J.,10.3174/ajnr.A8065,2-s2.0-85182356085,SCOPUS_ID:85182356085,2,Article,
Reply:,2024,2024-01-01,American Journal of Neuroradiology,Puylaert C.A.J.,10.3174/ajnr.A8411,2-s2.0-85201133507,SCOPUS_ID:85201133507,0,Letter,
Evidence for a Link of COVID-19-Associated Long-Term Neurologic Symptoms and Altered Brain Integrity,2024,2024-01-01,American Journal of Neuroradiology,Rau A.,10.3174/ajnr.A8433,2-s2.0-85212456754,SCOPUS_ID:85212456754,0,Note,
CTA and CTP for Detecting Distal Medium Vessel Occlusions: A Systematic Review and Meta-analysis,2024,2024-01-01,American Journal of Neuroradiology,Sousa J.A.,10.3174/ajnr.A8080,2-s2.0-85182381676,SCOPUS_ID:85182381676,23,Article,
Comprehensive Review of External and Middle Ear Anatomy on Photon-Counting CT,2024,2024-01-01,American Journal of Neuroradiology,Rao D.,10.3174/ajnr.A8359,2-s2.0-85208914106,SCOPUS_ID:85208914106,7,Review,
The Choroid Plexus as an Alternative Locus for the Identification of the Arterial Input Function for Calculating Cerebral Perfusion Metrics Using MRI,2024,2024-01-01,American Journal of Neuroradiology,Sobczyk O.,10.3174/ajnr.A8099,2-s2.0-85182366912,SCOPUS_ID:85182366912,1,Article,
Frequency of Coexistent Spinal Segment Variants: Retrospective Analysis in Asymptomatic Young Adults,2023,2023-12-10,American Journal of Neuroradiology,Yoon E.S.,10.3174/ajnr.A8071,2-s2.0-85180322802,SCOPUS_ID:85180322802,2,Article,
Prevalence of Developmental Venous Anomalies in Association with Sporadic Cavernous Malformations on 7T MRI,2023,2023-12-10,American Journal of Neuroradiology,Cogswell P.M.,10.3174/ajnr.A8072,2-s2.0-85180281217,SCOPUS_ID:85180281217,10,Article,
Ischemic Stroke Thrombus Perviousness is Associated with Distinguishable Proteomic Features and Susceptibility to ADAMTS13-Augmented Thrombolysis,2023,2023-12-10,American Journal of Neuroradiology,Schartz D.,10.3174/ajnr.A8069,2-s2.0-85180305982,SCOPUS_ID:85180305982,5,Article,
Introducing AJNR SCANtastic and the AJNR Academy of Reviewers,2023,2023-12-10,American Journal of Neuroradiology,Wintermark M.,10.3174/ajnr.A8043,2-s2.0-85180004103,SCOPUS_ID:85180004103,1,Editorial,
Delayed Gadolinium Leakage in Ocular Structures on Brain MR Imaging: Prevalence and Associated Factors,2023,2023-12-10,American Journal of Neuroradiology,Olatunji R.,10.3174/ajnr.A8073,2-s2.0-85180291357,SCOPUS_ID:85180291357,2,Article,
MR Thermometry during Transcranial MR Imaging-Guided Focused Ultrasound Procedures: A Review,2023,2023-12-10,American Journal of Neuroradiology,Mattay R.R.,10.3174/ajnr.A8038,2-s2.0-85180268598,SCOPUS_ID:85180268598,30,Review,
Prevalence and Characteristics of Intracranial Aneurysms in Hereditary Hemorrhagic Telangiectasia,2023,2023-12-10,American Journal of Neuroradiology,Cheng H.C.,10.3174/ajnr.A8058,2-s2.0-85180014437,SCOPUS_ID:85180014437,6,Article,
Glymphatic System Dysfunction in Myelin Oligodendrocyte Glycoprotein Immunoglobulin G Antibody-Associated Disorders: Association with Clinical Disability,2023,2023-12-10,American Journal of Neuroradiology,Hagiwara A.,10.3174/ajnr.A8066,2-s2.0-85180313079,SCOPUS_ID:85180313079,16,Article,
Monoclonal Antibodies: What the Diagnostic Neuroradiologist Needs to Know,2023,2023-12-01,American Journal of Neuroradiology,Alsufayan R.,10.3174/ajnr.A7974,2-s2.0-85179843298,SCOPUS_ID:85179843298,0,Review,
Quantification of Thalamic Atrophy in MS: From the Multicenter Italian Neuroimaging Network Initiative Data Set to Clinical Application,2023,2023-12-01,American Journal of Neuroradiology,Storelli L.,10.3174/ajnr.A8050,2-s2.0-85180009977,SCOPUS_ID:85180009977,1,Article,
Brain Abnormalities in Becker Muscular Dystrophy: Evaluation by Voxel-Based DTI and Morphometric Analysis,2023,2023-12-01,American Journal of Neuroradiology,Maki H.,10.3174/ajnr.A8041,2-s2.0-85180013887,SCOPUS_ID:85180013887,0,Article,
Predicting Antiseizure Medication Treatment in Children with Rare Tuberous Sclerosis C omplex Related Epilepsy Using Deep Learning,2023,2023-12-01,American Journal of Neuroradiology,Wang H.,10.3174/ajnr.A8053,2-s2.0-85179642682,SCOPUS_ID:85179642682,6,Article,
Brain Age Estimation on a Dementia Cohort Using FLAIR MRI Biomarkers,2023,2023-12-01,American Journal of Neuroradiology,Crystal O.,10.3174/ajnr.A8059,2-s2.0-85180007508,SCOPUS_ID:85180007508,5,Article,
Cervical Osteomyelitis and Diskitis as a Complication of Neopharyngeal Breakdown: A Multisite Case Series Review,2023,2023-12-01,American Journal of Neuroradiology,Bhatt A.A.,10.3174/ajnr.A8042,2-s2.0-85180013508,SCOPUS_ID:85180013508,0,Article,
Fetal Brain Growth in the Early Second Trimester,2023,2023-12-01,American Journal of Neuroradiology,Cortes-Albornoz M.C.,10.3174/ajnr.A8051,2-s2.0-85180006760,SCOPUS_ID:85180006760,7,Article,
"T1-Weighted, Dynamic Contrast-Enhanced MR Perfusion Imaging Can Differentiate between Treatment Success and Failure in Spine Metastases Undergoing Radiation Therapy",2023,2023-12-01,American Journal of Neuroradiology,Behar M.,10.3174/ajnr.A8057,2-s2.0-85180013060,SCOPUS_ID:85180013060,1,Article,
Ethical Considerations and Fairness in the Use of Artificial Intelligence for Neuroradiology,2023,2023-11-01,American Journal of Neuroradiology,Filippi C.G.,10.3174/ajnr.A7963,2-s2.0-85176495999,SCOPUS_ID:85176495999,19,Article,
DWI-Detected Ischemic Lesions after Endovascular Treatment for Cerebral Aneurysms: An Updated Systematic Review and Meta-analysis,2023,2023-11-01,American Journal of Neuroradiology,Habtezghi A.B.,10.3174/ajnr.A8024,2-s2.0-85176508305,SCOPUS_ID:85176508305,12,Article,
Likelihood of Discovering a CSF Leak Based on Intracranial MRI Findings in Patients without a Spinal Longitudinal Extradural Collection: A New Probabilistic Scoring System,2023,2023-11-01,American Journal of Neuroradiology,Benson J.C.,10.3174/ajnr.A8030,2-s2.0-85176509779,SCOPUS_ID:85176509779,9,Article,
Impact of Balloon Guide Catheters in Elderly Patients Treated with Mechanical Thrombectomy: Insights from the ROSSETTI Registry,2023,2023-11-01,American Journal of Neuroradiology,Terceño M.,10.3174/ajnr.A8003,2-s2.0-85176508444,SCOPUS_ID:85176508444,4,Article,
Medicare Coverage of Amyloid PET: Implications for Clinical Practice,2023,2023-11-01,American Journal of Neuroradiology,Ivanidze J.,10.3174/ajnr.A8027,2-s2.0-85176508855,SCOPUS_ID:85176508855,4,Letter,
A Novel Patient-Positioning Device for Dynamic CT Myelography,2023,2023-11-01,American Journal of Neuroradiology,Callen A.L.,10.3174/ajnr.A8023,2-s2.0-85176508140,SCOPUS_ID:85176508140,4,Article,
Mesoscopic Assessment of Microstructure in Glioblastomas and Metastases by Merging Advanced Diffusion Imaging with Immunohistopathology,2023,2023-11-01,American Journal of Neuroradiology,Würtemberger U.,10.3174/ajnr.A8022,2-s2.0-85176507905,SCOPUS_ID:85176507905,4,Article,
MR Imaging Appearance of Ruptured Rathke Cleft Cyst and Associated Bone Marrow Enhancement,2023,2023-11-01,American Journal of Neuroradiology,Mark I.T.,10.3174/ajnr.A8009,2-s2.0-85176508923,SCOPUS_ID:85176508923,2,Article,
"Clinical Outcomes and Safety Comparison of Vertebroplasty, Balloon Kyphoplasty, and Vertebral Implant for Treatment of Vertebral Compression Fractures",2023,2023-11-01,American Journal of Neuroradiology,Li T.,10.3174/ajnr.A8031,2-s2.0-85176507942,SCOPUS_ID:85176507942,16,Article,
Perfusion Collateral Index versus Hypoperfusion Intensity Ratio in Assessment of Collaterals in Patients with Acute Ischemic Stroke,2023,2023-11-01,American Journal of Neuroradiology,Tsui B.,10.3174/ajnr.A8002,2-s2.0-85176508548,SCOPUS_ID:85176508548,7,Article,
Specificity of Quantitative Functional Brain Mapping with Arterial Spin-Labeling for Preoperative Assessment,2023,2023-11-01,American Journal of Neuroradiology,Iannotti G.R.,10.3174/ajnr.A8006,2-s2.0-85176509752,SCOPUS_ID:85176509752,1,Article,
Blunt Cerebrovascular Injury: Are We Overscreening Low-Mechanism Trauma?,2023,2023-11-01,American Journal of Neuroradiology,Hiatt K.D.,10.3174/ajnr.A8004,2-s2.0-85176508933,SCOPUS_ID:85176508933,4,Article,
A New Era Dawns at AJNR: Revamping the Editorial Board and Streamlining the Review Process,2023,2023-11-01,American Journal of Neuroradiology,Wintermark M.,10.3174/ajnr.A8028,2-s2.0-85176508141,SCOPUS_ID:85176508141,1,Editorial,
Considering Psychological and Cognitive Factors in Interventional Neuroradiology: A Systematic Literature Review,2023,2023-11-01,American Journal of Neuroradiology,Riccietti C.,10.3174/ajnr.A8007,2-s2.0-85176508479,SCOPUS_ID:85176508479,3,Article,
Prevalence of Cochlear-Facial and Other Non-Superior Semicircular Canal Third Window Dehiscence on High-Resolution Temporal Bone CT,2023,2023-11-01,American Journal of Neuroradiology,Razskazovskiy V.,10.3174/ajnr.A8032,2-s2.0-85176508724,SCOPUS_ID:85176508724,7,Article,
4D-DSA for Assessment of the Angioarchitecture and Grading of Cranial Dural AVF,2023,2023-11-01,American Journal of Neuroradiology,Samp P.F.,10.3174/ajnr.A8008,2-s2.0-85176508896,SCOPUS_ID:85176508896,1,Article,
Fetal MR Imaging Anatomy of the Transverse Temporal Gyrus (Heschl Gyrus),2023,2023-11-01,American Journal of Neuroradiology,Piccirilli E.,10.3174/ajnr.A8026,2-s2.0-85176509568,SCOPUS_ID:85176509568,6,Article,
Factors Predictive of Treatment Success in CT-Guided Fibrin Occlusion of CSF-Venous Fistulas: A Multicenter Retrospective Cross-Sectional Study,2023,2023-11-01,American Journal of Neuroradiology,Callen A.L.,10.3174/ajnr.A8005,2-s2.0-85176509422,SCOPUS_ID:85176509422,33,Article,
The Influence of Nonaerated Paranasal Sinuses on DTI Parameters of the Brain in 6- to 9-Year-Old Children,2023,2023-11-01,American Journal of Neuroradiology,Dremmen M.H.G.,10.3174/ajnr.A8033,2-s2.0-85176508642,SCOPUS_ID:85176508642,0,Article,
Radiogenomics Provides Insights into Gliomas Demonstrating Single-Arm 1p or 19q Deletion,2023,2023-11-01,American Journal of Neuroradiology,Lasocki A.,10.3174/ajnr.A8034,2-s2.0-85176509799,SCOPUS_ID:85176509799,3,Article,
Arterial Spin-Labeling in the Assessment of Pediatric Nontraumatic Orbital Lesions,2023,2023-10-01,American Journal of Neuroradiology,Neumane S.,10.3174/ajnr.A7977,2-s2.0-85173564129,SCOPUS_ID:85173564129,1,Article,
Progressive Changes in Cerebral Apparent Diffusion Values in Fabry Disease: A 5-Year Follow-up MRI Study,2023,2023-10-01,American Journal of Neuroradiology,Baas K.P.A.,10.3174/ajnr.A8001,2-s2.0-85173143648,SCOPUS_ID:85173143648,4,Article,
Dual-Layer Detector Head CT to Maintain Image Quality While Reducing the Radiation Dose in Pediatric Patients,2023,2023-10-01,American Journal of Neuroradiology,Tan Z.,10.3174/ajnr.A7999,2-s2.0-85173565020,SCOPUS_ID:85173565020,4,Article,
Peer Learning in Neuroradiology: Not as Easy as It Sounds,2023,2023-10-01,American Journal of Neuroradiology,Mani K.,10.3174/ajnr.A7973,2-s2.0-85175428226,SCOPUS_ID:85175428226,1,Article,
Differentiation between Chondrosarcoma and Synovial Chondromatosis of the Temporomandibular Joint Using CT and MR Imaging,2023,2023-10-01,American Journal of Neuroradiology,Jang B.G.,10.3174/ajnr.A7980,2-s2.0-85175424680,SCOPUS_ID:85175424680,4,Article,
Neuroimaging Findings in Axenfeld-Rieger Syndrome: A Case Series,2023,2023-10-01,American Journal of Neuroradiology,White S.,10.3174/ajnr.A7995,2-s2.0-85176436527,SCOPUS_ID:85176436527,4,Article,
Venous Sinus Stenosis with Prominent Emissary Veins: A New Common Cranial MRI Finding of Mucopolysaccharidosis I,2023,2023-10-01,American Journal of Neuroradiology,Huang S.,10.3174/ajnr.A7997,2-s2.0-85175453705,SCOPUS_ID:85175453705,0,Article,
Cortical and Subcortical Brain Atrophy Assessment Using Simple Measures on NCCT Compared with MRI in Acute Stroke,2023,2023-10-01,American Journal of Neuroradiology,Jaroenngarmsamer T.,10.3174/ajnr.A7981,2-s2.0-85173564948,SCOPUS_ID:85173564948,8,Article,
"Prospective, Longitudinal Study of Clinical Outcome and Morphometric Posterior Fossa Changes after Craniocervical Decompression for Symptomatic Chiari I Malformation",2023,2023-10-01,American Journal of Neuroradiology,Ibrahimy A.,10.3174/ajnr.A7993,2-s2.0-85173560397,SCOPUS_ID:85173560397,2,Article,
